wholecell_convexity,wholecell_compactness,wholecell_elongation,wholecell_eccentricity,wholecell_roundness,wholecell_solidity,wholecell_area,wholecell_perimeter,wholecell_R_mean,wholecell_R_var,wholecell_R_kurt,wholecell_R_skew,wholecell_R_entropy,wholecell_G_mean,wholecell_G_var,wholecell_G_kurt,wholecell_G_skew,wholecell_G_entropy,wholecell_B_mean,wholecell_B_var,wholecell_B_kurt,wholecell_B_skew,wholecell_B_entropy,wholecell_contrast,wholecell_dissimilarity,wholecell_homogeneity,wholecell_energy,wholecell_correlation,nucleus_convexity,nucleus_compactness,nucleus_elongation,nucleus_eccentricity,nucleus_roundness,nucleus_solidity,nucleus_area,nucleus_perimeter,nucleus_R_mean,nucleus_R_var,nucleus_R_kurt,nucleus_R_skew,nucleus_R_entropy,nucleus_G_mean,nucleus_G_var,nucleus_G_kurt,nucleus_G_skew,nucleus_G_entropy,nucleus_B_mean,nucleus_B_var,nucleus_B_kurt,nucleus_B_skew,nucleus_B_entropy,nucleus_contrast,nucleus_dissimilarity,nucleus_homogeneity,nucleus_energy,nucleus_correlation,cytoplasm_convexity,cytoplasm_compactness,cytoplasm_elongation,cytoplasm_eccentricity,cytoplasm_roundness,cytoplasm_solidity,cytoplasm_area,cytoplasm_perimeter,cytoplasm_R_mean,cytoplasm_R_var,cytoplasm_R_kurt,cytoplasm_R_skew,cytoplasm_R_entropy,cytoplasm_G_mean,cytoplasm_G_var,cytoplasm_G_kurt,cytoplasm_G_skew,cytoplasm_G_entropy,cytoplasm_B_mean,cytoplasm_B_var,cytoplasm_B_kurt,cytoplasm_B_skew,cytoplasm_B_entropy,cytoplasm_contrast,cytoplasm_dissimilarity,cytoplasm_homogeneity,cytoplasm_energy,cytoplasm_correlation,label
1.2675728849670673,0.3103557371846265,0.999999996,0.32499126780380316,0.9681407920626134,0.7889092704821768,47523.5,1387.168607711792,134.57394409179688,4898.9765625,-1.5927263498306274,0.2436618208885193,7.198308317459352,110.19924926757812,6886.630859375,-1.6100672483444214,0.2511235773563385,7.168195967683282,215.8325958251953,1282.5208740234375,-0.8789310455322266,-0.6703111529350281,6.535282489484749,585.0205829583331,5.478791729165653,0.4598518208921283,0.227478660838305,0.958783883853471,1.0740296612032367,0.4429968936806569,0.8271027998733514,0.2582031998446766,0.7882958649532167,0.9310729824831763,28353.5,896.8254617452621,81.49627685546875,744.76025390625,-0.5658464431762695,0.41957035660743713,6.746427499626146,47.46284484863281,1059.8465576171875,-1.018932819366455,0.5550106763839722,6.608427689734833,193.82821655273438,922.8135375976562,-1.1152766942977905,-0.15572769939899445,6.792574184735451,227.71705419267425,3.113388896953263,0.667853004928452,0.5266176111166697,0.9367386725121452,2.8938138923777816,0.08426587053757388,0.999999996,0.34417517519233715,0.3885927090511926,0.3455647243118948,19075.0,1686.5971007347107,210.87759399414062,773.029052734375,3.8567299842834473,-2.012059211730957,5.753264774203444,200.7513427734375,1068.1043701171875,3.035050392150879,-1.8861936330795288,5.843120994865645,246.2931671142578,149.78448486328125,17.132402420043945,-3.8151590824127197,4.471035551567317,806.5197562781213,5.603483411557873,0.7632437225434938,0.6687743527142298,0.9585343577378246,BLA
1.1675272518397926,0.24539512700863567,0.999999996,0.21106725401023707,0.9587188194316212,0.856511056495468,47061.0,1552.3960908651352,142.76953125,4535.138671875,-1.6083120107650757,0.29081445932388306,7.137800609141291,119.95392608642578,7483.14990234375,-1.6693123579025269,0.2527580261230469,7.128541046177563,200.7700958251953,2080.827392578125,-1.4033259153366089,-0.3237798810005188,6.739278851925421,3407.4526563926056,17.346215948129846,0.45455296128155387,0.28386521067500115,0.7844097372781302,1.0832159072693277,0.5424300080268687,0.5919999976320001,0.5260644753675614,0.5204595822196523,0.9231769891984108,25548.0,769.3279876708984,91.28857421875,569.781982421875,-0.2425823211669922,0.44807717204093933,6.575339830581058,54.0568962097168,1096.8795166015625,-0.6907906532287598,0.8321707844734192,6.576594478095881,170.31996154785156,1085.8795166015625,-1.0061379671096802,0.25167423486709595,6.869567628702487,175.14550481443695,2.743833325268941,0.6844524730312979,0.5802486699308922,0.9529352827214133,1.6521284350279166,0.176778080373291,0.575999997696,0.6802653177929533,0.32135547517316054,0.6052798188667083,15774.5,1058.9331067800522,219.05198669433594,592.6275634765625,6.133342742919922,-2.39502215385437,5.740980205445071,218.07571411132812,731.2869262695312,6.316349029541016,-2.4611165523529053,5.662182174001354,245.9260711669922,96.11824798583984,23.729829788208008,-4.1695380210876465,4.436913079723039,3580.974449266937,16.95059194206544,0.754640908381601,0.6873159343504386,0.8204032313151818,BLA
1.0672855804186236,0.6120023773001974,0.77999999688,0.3234602492900466,0.837149907700927,0.9369563482349611,41093.5,918.5756814479828,106.2457046508789,1019.7515258789062,-0.3674733638763428,-0.20377881824970245,6.913889892001423,56.409481048583984,1402.69677734375,-0.4679830074310303,0.806076169013977,6.864240234911914,173.68685913085938,509.3022766113281,-0.2577693462371826,-0.49950602650642395,6.395678950098914,169.68632270447188,3.284018902920919,0.5248555852361576,0.33242901501782857,0.9636050022101728,1.0680410314948576,0.527657461456871,0.771999996912,0.31051069195991876,0.8172262553050126,0.9362936165028289,40115.5,977.4284929037094,102.07117462158203,837.4762573242188,-0.43884778022766113,-0.4495580196380615,6.732149632069428,50.45685577392578,989.9892578125,-0.5573840141296387,0.7627660632133484,6.615961404262846,171.413818359375,470.6820373535156,-0.17946124076843262,-0.5154430270195007,6.34679258756634,254.2932369639204,3.8059719843228343,0.55746306025878,0.37503265684988585,0.9366833027720975,1.3331663313294926,0.2894134033184145,0.45070421900416596,0.7841300420156913,0.2520716257816813,0.7500939490792228,998.0,208.16652023792267,161.97732543945312,104.28048706054688,-0.2638101577758789,0.10449951887130737,5.374104446734295,135.8880157470703,103.53607177734375,0.20044326782226562,0.5529139637947083,5.231464100511808,203.8897247314453,36.55018615722656,1.6216130256652832,-0.5924240350723267,4.597326391529742,398.2867510362711,2.828088434057516,0.9537372386702683,0.9445390264347218,0.8040136361710308,BLA
1.2317383280422052,0.0983780417179699,0.999999996,0.4142857432158724,0.7009845778294632,0.8118607476774721,34409.5,2096.500770330429,149.42996215820312,3654.969482421875,-1.3110148906707764,0.501253604888916,7.056227825363873,115.45903778076172,7654.46533203125,-1.4063102006912231,0.5602841973304749,7.163344298413529,226.77139282226562,473.7274169921875,-1.0882184505462646,-0.2721119225025177,5.953423690206574,4162.661228415641,19.25365608619212,0.5587269276096415,0.4043770893338293,0.7237067958760907,1.1501407717060523,0.2614226657648449,0.9396984877402086,0.1492058470535999,0.6794779909205394,0.8694587867085158,21133.5,1007.9036701917648,105.60950469970703,381.0389404296875,0.3017232418060303,-0.27763018012046814,6.304546889748115,51.31388854980469,567.2656860351562,0.2717435359954834,1.0824075937271118,6.266474212618991,212.19772338867188,252.1773681640625,0.19643807411193848,0.01769210398197174,6.007314778329831,246.18145123465845,2.9082458347445934,0.7508535837707802,0.6460379974443421,0.9319257985979321,1.6307767409816905,0.05690396286140411,0.6763005741254302,0.6452565374713547,0.3921521642301415,0.6132047230591582,9218.0,1426.7636224031448,214.75401306152344,1349.50048828125,0.38247203826904297,-1.268986701965332,6.1182547349944345,212.86253356933594,2349.677490234375,-0.18795013427734375,-1.1469221115112305,6.3420948143638665,246.95225524902344,150.60743713378906,17.490034103393555,-3.8895103931427,4.312228559456596,4413.708371558519,19.98183537362297,0.7829022833831267,0.7325046563542382,0.7426278364604646,BLA
1.3713197305670244,0.22888291287234602,0.999999996,0.49740456408017875,0.8182041032753643,0.7292245401759496,40163.5,1484.9574925899506,168.3333282470703,6766.02197265625,-1.7226916551589966,-0.3818500339984894,6.288838764525158,149.15267944335938,9607.2587890625,-1.7312535047531128,-0.3888355493545532,6.062175259855206,224.09323120117188,1369.716064453125,-0.8608500957489014,-0.8557639122009277,5.637128141037308,2378.075063144126,12.182208157932894,0.5570662642583962,0.35102623777818176,0.8906137775920933,1.022913659058088,0.8047554802417503,0.8974358916831032,0.06094546281857057,0.8516777584114174,0.9775996155915323,16278.5,504.17365980148315,74.19955444335938,580.9951782226562,0.8191506862640381,1.0620825290679932,6.436742228231093,36.90195083618164,862.1991577148438,0.625208854675293,1.3681756258010864,6.087960070196385,186.0184783935547,758.8359375,-0.6544308662414551,0.4201197922229767,6.65458934341756,116.47969487588762,1.7516866824728612,0.8140274350263048,0.7313233332838881,0.9428274054180971,2.1274995125996883,0.12555510812012088,0.667999997328,0.5781274667985296,0.2613196841601139,0.4700353602729875,12827.5,1133.0752427577972,235.5455322265625,299.00067138671875,22.252119064331055,-4.405381202697754,4.56739506990299,229.37451171875,353.1053771972656,22.54224395751953,-4.443253993988037,4.409384684430809,251.23866271972656,25.341585159301758,63.497032165527344,-6.458196640014648,3.3767434410723105,2500.5771604006304,12.00683969613391,0.7342049369444914,0.6097787773624241,0.9021986869217299,BLA
1.5648867082181397,0.03959390499423044,0.9399999962400001,0.315537896255553,0.6414988262997394,0.6390238952739278,31489.5,3161.357758998871,181.4021453857422,6773.201171875,-1.3564479351043701,-0.7061994075775146,6.611993842507417,159.4468994140625,9923.6865234375,-1.422818660736084,-0.6238296031951904,6.745939456020953,227.6407012939453,1487.370849609375,-0.6769018173217773,-1.0428695678710938,5.002696466494356,9761.855196819199,42.015356849082735,0.49642484011255533,0.34027083381052875,0.5843868130441147,1.017221249185454,0.8376510239027604,0.9393939322773187,0.03972546521421239,0.8762290737282153,0.9830703012106521,11991.0,424.13203048706055,71.35095977783203,776.33740234375,3.472714900970459,1.8544106483459473,6.310149411642319,27.19924545288086,842.4391479492188,2.7995805740356445,1.944230556488037,5.514074971416936,180.16360473632812,812.6591796875,-0.10078239440917969,0.9398648738861084,6.554496114449339,137.0748430509176,1.6702744471863398,0.8589768209941387,0.792241397588175,0.9026418807522512,1.5645637540778332,0.03953737339956803,0.9399999962400001,0.31581991068529824,0.6416312432123912,0.6391558013162365,31496.0,3163.9435455799103,236.05723571777344,553.208984375,18.258230209350586,-3.728384017944336,5.594316786473251,225.59756469726562,1018.1083984375,7.678504943847656,-2.2279436588287354,6.200678411645531,251.61166381835938,54.29111099243164,43.40870666503906,-5.899567604064941,3.1654944179235436,9879.099397461177,42.118684569603424,0.6171657998726348,0.526198499559332,0.6208443198199581,BLA
1.168824996937244,0.23048306216066053,0.9097222159047068,0.11515457174946261,0.7752356226758793,0.8555600731276303,12625.5,829.6782734394073,144.9667205810547,6904.92822265625,-1.8915820121765137,-0.011443613097071648,6.718729840858654,127.95764923095703,9986.38671875,-1.9227948188781738,-0.009431232698261738,6.454636523436225,201.51014709472656,2858.808837890625,-1.7538779973983765,-0.24039314687252045,5.804975543257153,7398.407935113864,35.259970952081304,0.4896167371318446,0.3460531045226286,0.6075853263365454,1.1554781163817898,0.4017689915289676,0.9513274294189051,0.48386370550975155,0.6903154020006733,0.8654426126770703,27692.0,930.6660811901093,73.36177825927734,524.926513671875,2.331777572631836,1.2448526620864868,6.410966387903514,40.89684295654297,685.8220825195312,3.0409159660339355,1.7461730241775513,6.2626866379533785,164.21652221679688,837.0919799804688,-0.4434676170349121,0.443254292011261,6.848816879944556,224.1848058418424,3.310863518330338,0.655331002519771,0.543428848436643,0.9145313104505519,1.3515229290809838,0.026180718918186453,0.999999996,0.2707188160128346,0.8969106789723122,0.7399060559338542,44027.0,4596.99143743515,175.79539489746094,4656.95654296875,-1.5458195209503174,-0.5316939353942871,6.691984902179424,164.54574584960938,6834.2919921875,-1.5587345361709595,-0.5415976047515869,6.7828724113266645,227.5673065185547,1131.0718994140625,-0.7889022827148438,-0.874813437461853,5.333660507595127,7526.048424412418,36.14736613925551,0.5545921924446937,0.460837721853677,0.6214787983466988,BLA
1.8781031189660478,0.010138157296487853,0.999999996,0.17018227482549003,0.576074685533401,0.5324521267481509,28278.0,5920.382476568222,186.42076110839844,6666.1982421875,-1.0687439441680908,-0.8537631034851074,6.300726710434807,170.15220642089844,8826.85546875,-1.1886283159255981,-0.8031005263328552,6.211512665099039,224.03390502929688,2159.23583984375,0.19822263717651367,-1.3376257419586182,5.3101166245078755,8363.378503830521,36.26155626522134,0.6161267613835414,0.47388798254717557,0.631140983024755,1.0913147086050483,0.5923149848808975,0.8592592528943759,0.41990717009811546,0.6889465991871884,0.9163259616320083,9861.5,457.4041088819504,75.78463745117188,1188.9014892578125,-0.11261606216430664,0.8523141145706177,6.900374805052085,41.496917724609375,1156.1558837890625,0.2249608039855957,1.1424219608306885,6.447098705953018,167.78981018066406,1541.2623291015625,-1.118828296661377,0.20183804631233215,7.12454900297218,122.80074656860259,1.4167301172561748,0.8884581422124179,0.8353527272564445,0.9216453341553431,2.5791710170420235,0.007277343127861365,0.999999996,0.26298358330183197,0.41948659336448924,0.38772147846150895,20591.5,5962.968263030052,233.03846740722656,1121.221435546875,9.126137733459473,-3.0805649757385254,5.150564091836357,223.81329345703125,1638.5079345703125,8.641942977905273,-3.0157358646392822,5.248990789580442,248.55711364746094,204.66641235351562,17.766197204589844,-4.121291637420654,3.6887070458960247,8457.280203577322,36.566213093337154,0.69148126858727,0.598854894887306,0.6457151397210004,BLA
1.1865743590659301,0.43694857992220015,0.999999996,0.16005370457650706,0.8768953533291775,0.8427621853757131,43044.5,1112.6244506835938,176.44921875,5683.0927734375,-1.0437171459197998,-0.8898812532424927,6.4074642588580195,156.79232788085938,7427.58447265625,-1.1362327337265015,-0.8567661046981812,6.488673769097576,225.05152893066406,1610.964111328125,0.17831730842590332,-1.3026777505874634,5.702228585607929,1638.8255079111777,9.844875018144895,0.5016850215086902,0.29491595037817747,0.9208571810641715,1.0448982712983863,0.7393726737985493,0.9315068429348846,0.1198886753660366,0.7809314039978861,0.9570309639882123,13074.0,471.3868623971939,66.64775848388672,656.391845703125,0.6051621437072754,0.8852980136871338,6.593110873125501,30.975605010986328,688.1135864257812,2.4559431076049805,1.7021570205688477,6.0668486209056,171.062255859375,958.7296142578125,-0.7328400611877441,0.26057007908821106,6.93207321586613,123.62674179448594,1.7798956468444054,0.8386319055025248,0.7818307533112718,0.9118173556588166,1.6354443137364205,0.20672629010226135,0.999999996,0.32488828188576974,0.6063676007815857,0.6114546313479846,29765.0,1345.1168715953827,224.17926025390625,256.6615295410156,24.008214950561523,-4.238906383514404,5.146017585704438,211.59228515625,338.05157470703125,18.831218719482422,-3.63851261138916,5.495755557199482,248.52577209472656,44.77404022216797,40.52516174316406,-5.0973734855651855,4.038532144471677,1724.883738713891,9.565819196464574,0.6500790777772005,0.49911364949356196,0.9290888970837934,BLA
1.189301163639231,0.3406453997193481,0.9761904703798187,0.10995315130084025,0.7404223585424654,0.8408299179897115,16413.0,778.1219251155853,67.42130279541016,1932.7392578125,1.404055118560791,1.3749055862426758,7.0718069723828485,37.523380279541016,1578.4940185546875,3.5196824073791504,1.9187541007995605,6.374835256909176,148.87095642089844,1497.9580078125,-0.9114108085632324,0.14498452842235565,7.180525402812114,307.80226738278793,2.9813562684472594,0.8045112652201912,0.7112614861094209,0.8676983507256175,1.1670495267134031,0.4825679913135454,0.9879518012773988,0.10074625791886169,0.7542821508124935,0.8568616643908951,16324.5,651.9970341920853,63.02092742919922,1274.75927734375,0.30408263206481934,0.9912447333335876,6.9165827290642,33.196739196777344,882.5238037109375,0.7635905742645264,1.2676610946655273,6.181995758616011,145.9058837890625,1235.3184814453125,-1.1536483764648438,-0.07301467657089233,7.008778261949033,173.43289550168492,2.2940936436509087,0.8100068381098963,0.7166539721885534,0.9015177972495321,7.6222221738271605,0.03453947245105482,0.9830508307957486,0.8508541833210301,0.05760851142701832,0.131195335167684,157.5,239.37972354888916,157.16920471191406,1531.43701171875,-1.1347779035568237,-0.2452412098646164,7.093049021969621,132.3919677734375,1371.651611328125,-1.1100226640701294,0.09115668386220932,7.000567385806864,203.21424865722656,659.621826171875,-1.300343632698059,-0.27097606658935547,6.309163556181089,460.08827793099874,3.2005484105095037,0.964324628975394,0.963000317335753,0.6147041408632459,BLA
